name,category,website,phone,address,mapsUrl,rating,reviews,priority,email,notes,websiteScore
"RASHNI COLLECTIONS Indian Clothing Store, ร้านเสื้อผ้าอินเดีย","bridal shop Bangkok","https://www.facebook.com/share/1E6sfG7Csr/?mibextid=wwXIfr","+66 89 866 7412","2nd floor, India Emporium, 561 Chakkraphet Rd, Wang Burapha Phirom, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJj7Xs2RuZ4jARFOI8MBp4ZEc","4.8","44","NORMAL","","","10"
"SoL and GRAVITE Flagship Store","bridal shop Bangkok","https://instagram.com/solandgravite?igshid=MzMyNGUyNmU2YQ==","+66 87 712 7123","599, 5 Phatthanakan 32, Suan Luang, Bangkok 10250, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJx7RghFlhHTERhocxm9jCdiw","5","1","NORMAL","","","9"
"Mesh Museum Atelier","bridal shop Bangkok","https://instagram.com/meshmuseum","+66 86 424 2961","172, 6 Pridi Banomyong 14 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ8_gQTp-f4jARF-s0evhJ5wk","5","8","NORMAL","","","9"
"Bangkok Dress Tailor (Dressmaker)","bridal shop Bangkok","https://bangkokdresstailor.com/","+66 2 252 6550","2nd Floor, 118 Ratchaprarop Rd, Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJBct4ResMYgoRQO7BMHD0-Fw","5","12","NORMAL","","","10"
"My Suit Bangkok","bridal shop Bangkok","https://mysuitbangkok.co/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing","+66 85 322 4113","419/A Oxford 5, Platinum Fashion Mall, 2nd Floor, Phetchaburi Rd, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJvybTl_Cj4jARmQwUfLyze6k","4.9","184","NORMAL","","","9"
"Patarasiri","bridal shop Bangkok","http://www.instagram.com/patarasiri/","","21/2 Thong Lo 13 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_-upYIef4jARpSLC0diX_WQ","","","NORMAL","","","7"
"Brooklyn Baker บรุคลิน เบเกอร์","cake shop Bangkok","http://www.bkkbrooklyn.com/","+66 95 669 1422","187/7 Sarasin Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJPQ45jiCf4jARa3brx_QO2ow","4.4","331","NORMAL","","","8"
"Bangkok Baking Company/BBCO","cake shop Bangkok","https://www.marriott.com/en-us/dining/restaurant-bar/bkkdt-jw-marriott-hotel-bangkok/82264-bbco.mi","+66 2 656 7700","JW Marriott Hotel, 4 Sukhumvit Rd, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXcKUf-ee4jARX3SbNhcv98c","4.7","1542","NORMAL","","","9"
"Platinum Hills (Thong lor)","cake shop Bangkok","https://lin.ee/qZtyoak","+66 94 080 6037","61 Sukhumvit 39, Khwaeng Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJTmkwb-f4jAR11aR6oQJ2aw","4.8","114","NORMAL","","","10"
"Erawan Bakery","cake shop Bangkok","https://www.hyatt.com/en-US/hotel/thailand/grand-hyatt-erawan-bangkok/bangh/dining","+66 2 254 1234","Grand Hyatt Erawan Bangkok LL Floor 494 Rajdamri Road, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJEXKEetCe4jARIEVuiUYBmxE","4.5","80","HIGH","","",""
"Hobby Cake","cake shop Bangkok","http://www.hobbycake.com/","","381/35, 9 Lat Phrao Rd, Chompol, Chatuchak, Bangkok 10900, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJa3GFakyc4jARc83DhmLQGcY","5","184","NORMAL","","","7"
"Larna House (official site)","cake shop Bangkok","https://www.larnahouse.com/","+66 2 321 5995","655 ซอย พัฒนาการ 61, Prawet, Bangkok 10250, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJR26KtqxhHTERyH5rn8Knyow","4.9","729","NORMAL","","","10"
"Neil’s Bake Shoppe","cake shop Bangkok","https://neil.co.th/bake-shoppe/","+66 2 256 6874","58 Ruam Rudi 4 Alley, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJwdLPXSyf4jAR7GWiw-x9JDs","4.8","957","NORMAL","","","9"
"Nine Pastry","cake shop Bangkok","https://nnetzer5.wixsite.com/nine-pastry","+66 65 038 3636","615 Sukhumvit Alley 22, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJiWeQPu-f4jARWVUZ6NhGzFc","4.8","510","NORMAL","","","9"
"Holey Artisan Bakery","cake shop Bangkok","http://holeyartisanbakery.com/?utm_source=gmb&utm_medium=referral","+66 2 101 1427","245, 12 Sukhumvit 31, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJTcCIY_ye4jAR9OSZg67PKrg","4.3","1471","NORMAL","","","8"
"HEART MY CAKE Bangkok","cake shop Bangkok","https://treats.app/heartmycakebangkok","+66 80 569 6690","1659, 1657 1661 Sukhumvit Rd, Phra Khanong Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJd_CVvUVDi0gRl2wR93TbzzI","4.8","149","NORMAL","","","9"
"Sweet Me Bakery","cake shop Bangkok","http://www.sweetme-bakery.com/","+66 89 811 2872","20 Soi Ramkhamhaeng 26/1, Hua Mak, Bang Kapi, Bangkok 10240, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJeaeT9h2e4jARyxDVr9lFWv4","4.9","430","NORMAL","","","8"
"Konnichipan Bakery","cake shop Bangkok","https://m.facebook.com/pages/Konnichipan-Bakery/211597668929709","+66 2 629 3270","183 Chakrabongse Rd, Talat Yot, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJMzaAp22Z4jAR0j1AwS-vJQQ","4.8","1560","HIGH","","",""
"Paris Mikki","cake shop Bangkok","https://www.facebook.com/ParisMikki/","+66 88 870 0020","27 Soi Sukhumvit 19, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJOW1keuSe4jARVatuhh2FfwU","4.4","554","NORMAL","","","10"
"Bowcake โบว์เค้ก สีลม (ซอยละลายทรัพย์)","cake shop Bangkok","https://bowcake.com/","+66 86 988 7669","425 Soi Silom 5, Si Lom, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7wrkBKWf4jARZnGFxtU96Qk","4.9","257","NORMAL","","","10"
"Mocha and Muffins Anantara Siam","cake shop Bangkok","https://www.anantara.com/en/siam-bangkok/restaurants/mocha-muffins","+66 2 126 8866","155 Ratchadamri Rd, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJFxUM7UCf4jAR9L61rjq7kNc","4.8","209","NORMAL","","","10"
"Patisserie Rosie","cake shop Bangkok","http://www.patisserierosie.com/","+66 92 542 9900","18 Soi Atthakawi 1 Room No.A104-105, Khlong Tan, Khet Klong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJUQ6pXK2f4jARbT7yU-YSq-4","4.5","438","NORMAL","","","7"
"A Pink Rabbit + Bob","cake shop Bangkok","https://www.facebook.com/apinkrabbitandbob/","+66 62 639 8880","เลขที่ 378 Maha Rat Rd, พระบรมมหาราชวัง Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJv9Qyc9uZ4jAR7LyLQfsLySI","4.5","945","NORMAL","","","9"
"THE TIRAMISÙ LAB","cake shop Bangkok","http://www.tiramisulab.com/","+66 94 663 6965","17, inside Urban Wine shop, 22 Soi Sukhumvit 13, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJdV7-e96f4jARjgRTlwTLZ_8","4.8","367","NORMAL","","","7"
"FELIX BAKERY & COFFEE","cake shop Bangkok","https://linktr.ee/felixbakery","+66 99 368 8432","159 ซ. นราธิวาสราชนครินทร์ 8, Yan Nawa, Sathon, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJU3iOYcuY4jARJWe7t0wQEwU","4.8","262","NORMAL","","","10"
"Amantee The Bakery","cake shop Bangkok","https://www.facebook.com/amanteebkk/","+66 2 678 1300","2240, 12-13 Chan Kao Rd, Chongnonsee Yan Nawa, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJU81LFTuD4jARIHNCJRr6OnQ","4.6","394","NORMAL","","","10"
"The Box Thailand Boxing Academy & Training Camp, Bangkok","boxing gym Bangkok","http://www.theboxthailand.com/","+66 96 756 0010","Nana BTS station, Ambassador Hotel Bangkok, Floor 5 Parking Area, Sukhumvit 11 Aly, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJNUdVL72f4jARbK1IV5EOfkI","4.9","109","NORMAL","","","8"
"Ranger Boxing Gym | ยิมมวยไทย | มวยลดน้ำหนัก","boxing gym Bangkok","https://www.rangerboxinggym.com/","+66 96 428 0988","Premier Place Srinakarin,618 Srinakarin Road, Samrong Nuea Bangkok, Mueang Samut Prakan District, Samut Prakan 10270, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJUyv4UbFfHTEROlbwlZvJeYU","5","225","NORMAL","","","9"
"Lion's Head Boxing Gym","boxing gym Bangkok","http://www.lionsheadboxing.com/","+66 82 447 6910","90 Ramkhamhaeng 18 Alley, Hua Mak, Bang Kapi, Bangkok 10240, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJ1r9_5NhHTERmq63BHqsoLM","4.9","69","NORMAL","","","error"
"BX12 Boxing Gym","boxing gym Bangkok","http://www.box12bkk.com/","+66 61 959 4791","1624 Phetchaburi Rd, Makkasan, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ03Mw9bSf4jAReV-XgQ6dYhA","5","51","NORMAL","","","7"
"Cheeks Thai Boxing Club","boxing gym Bangkok","https://cheeksthaiboxing.com/","+66 97 296 9287","3 Soi Sukhumvit 63, Phrakanong, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJuX4niLKf4jARYDyj4qbDq_I","4.8","64","NORMAL","","","10"
"Thanomsak Boxing Gym","boxing gym Bangkok","https://www.facebook.com/share/1L3pjCVx16WFjPgj/?mibextid=%22%22","+66 89 924 4274","114 ตรอกบ้านหล่อ ถนนวิสุกษัตริย์, บ้านพานถม พระนคร, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJz_8gKbKZ4jAR6Qow1MyEIRY","5","104","NORMAL","","","6"
"Lion's Head Boxing Academy Rama IV","boxing gym Bangkok","http://www.lionsheadboxing.com/","+66 82 447 6910","1399 Rama IV Rd, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJSZ3IprOf4jARSJz8cYBzO54","4.9","67","NORMAL","","","error"
"N-ONE GYM Thonglor","boxing gym Bangkok","https://www.facebook.com/n.one.gym/","+66 82 239 1641","Liberty Plaza Floor 1 1000 1st FL, 40 Thong Lo, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJlbeIf4JhHTERU8ice0eDf6g","5","36","NORMAL","","","10"
"Highland Boxing Gym","boxing gym Bangkok","https://www.facebook.com/highlandboxinggym/","+66 64 235 1666","239 Srivara Rd, Phlabphla, Wang Thonglang, Bangkok 10312, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJHa50_Aae4jAR92b5Ec32C1I","4.4","13","NORMAL","","","10"
"ลงนวมบอยส์ ยิม (Longnuamboyz Gym)","boxing gym Bangkok","http://instagram.com/longnuamboyz_gym","+66 81 978 3815","2nd Floor, 71sport Club Preedee, 41 Sukhumvit 71 Rd, Khwaeng Suan Luang, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJfZNtjGSf4jARoRQX66SSlxQ","5","15","NORMAL","","","7"
"FITFAC Muay Thai Phloen Chit","boxing gym Bangkok","https://www.booking.fitfacmuaythai.com/","+66 2 460 9260","Mahatun Plaza Building, 888/36-39, Lumphini, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJfQNPTNye4jARKOGSk1CNJmA","4.8","145","NORMAL","","","10"
"Skarbowsky Gym Bkk Jockygym","boxing gym Bangkok","https://www.facebook.com/skarbowskygymbangkok","+66 89 232 6025","624, 11 Si Nam Ngoen Alley, Bang Sue, Bangkok 10800, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJH8fzM9Cb4jARAtBXGANPb8o","4.7","34","NORMAL","","","10"
"The Little Room Yoga Studio by Chloe","yoga studio Bangkok","https://www.instagram.com/chloe_yogini?igsh=NzY3ZmhoZXZpY3hr","+66 85 909 0523","16, 72 Wipawadee Rd, Khwaeng Chom Phon, Khet Chatuchak, Bangkok 10900, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJMy4O_gyd4jARueSKWyOxOe0","5","46","NORMAL","","","9"
"SIVA Yoga","yoga studio Bangkok","http://www.sivayogabkk.com/book-online","+66 63 267 9966","4170/2 Vision Square Unit E5&E6 Level, 2 Rama IV Rd, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJxYcH-Oqf4jARKQ9bbSMzjhg","5","83","NORMAL","","","7"
"Limber Studio","yoga studio Bangkok","http://www.limberstudio.co.th/","+66 84 349 9066","36, S69 Warehouse, 1 Sukhumvit 69 Alley, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJBUVDbQOf4jARzAeBTjLCLkc","5","66","NORMAL","","","6"
"Urban Dance Studio","dance studio Bangkok","http://www.urban-dancestudio.com/","+66 2 664 4464","45 Soi Sukhumvit 23, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJC6IQyuSe4jARhGqtH9NfKlk","4.9","20","HIGH","","","4"
"Bollywood Dance Studio Bangkok","dance studio Bangkok","","","Ground Level, Rishi Court, Soi Sukhumvit 13, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJS_6dO_Of4jARFQnisk8Sxoc","5","14","HIGH","","",""
"The Hop Bangkok","dance studio Bangkok","https://www.thehopbkk.com/","","252, 8 Si Lom Rd, Suriya Wong, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJnY1N89GY4jARiNLCI4fz_5E","4.9","80","NORMAL","","","9"
"Moda Dance Studio","dance studio Bangkok","http://www.modadancestudio.com/","+66 85 563 9962","moda dance studio ชั้น9 เลขที่65 ตึก42ทาวน์เวอร์ ถนนสุขมวิท ซ, Sukhumvit 42, Khwaeng Phra Khanong, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJH_hkfZuf4jARJu37polQV88","4.8","26","NORMAL","","","7"
"Studio Zoom","dance studio Bangkok","http://www.zoomstudio.asia/","+66 81 984 9878","Bio House, 1st Floor Sukhumvit soi 39 (Phromchit Alley), Sukhumvit 39, Klongtan Nue Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq6qa3f6e4jARZFpkMcPsBqA","4.7","47","NORMAL","","","7"
"J Dance Studio","dance studio Bangkok","https://www.instagram.com/j.dance.studio/","+66 97 050 0268","3 Soi Sukhumvit 25, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJK-b5TPhRGSkRqZtZSV7WpIk","4.9","65","NORMAL","","","9"
"rumPUREE Asok - รำปุรี สาขาอโศก","dance studio Bangkok","http://www.rumpuree.com/","+66 62 449 7941","2nd Fl, Jasmine City Bldg., Rd, Thailand, Soi Sukhumvit 23, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXS8B1OKe4jARs9Tjdj3I8ts","4.5","55","NORMAL","","","8"
"D Maniac Studio","dance studio Bangkok","https://www.facebook.com/dmaniacstudiobkk","+66 63 796 4133","RCA Block D 21-98/99(2-4) Road, Bang Kapi 10300, RCA Alley, Huai Khwang, Bangkok 10310, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJGYisLF-e4jARIzTYj6m90oY","4.7","35","NORMAL","","","10"
"rumPUREE Samyan - รำปุรี สาขาสามย่าน","dance studio Bangkok","http://www.rumpuree.com/","+66 62 449 4296","3rd Floor Samyan Mitrtown Parking Lot, 944 Rama IV Rd, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJEU2rhNqe4jARDTRbHC_wcds","4.7","43","NORMAL","","","8"
"สถาบันสอนเต้น S-popping Dance siam square soi 2","dance studio Bangkok","https://www.s-popping.com/","+66 84 132 3996","232/2 Siam Square Soi 2, Khwaeng Pathum Wan, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJydrgkhie4jARW4tylZ2mCPc","4.9","112","NORMAL","","","10"
"FAVE Dance Studio","dance studio Bangkok","https://www.instagram.com/fave.bkk/","","318 อาคารเอเวอร์กรีน เพลส ชั้น 9, Phetchaburi Rd, Khwaeng Thanon Phetchaburi, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJTVf_SLyf4jARM9wIqqw07jM","5","10","NORMAL","","","9"
"indepenDanze studio","dance studio Bangkok","https://www.facebook.com/independanze","+66 61 919 6914","119/85 Phaya Thai Rd, Thanon Phetchaburi, Ratchathewi, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ0bRqqH-f4jARB8AdpJ4fsfM","4.5","26","NORMAL","","","10"
"Bangkok Dance Academy Head Office","dance studio Bangkok","http://bangkokdanceacademy.com/","+66 2 278 0599","199/61 Lanco Buiding, Vibhavadi Rangsit Rd, Samsen Nai, Phaya Thai, Bangkok 10400, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJsfsVJFOd4jARzzHlvBq0EM4","5","1","NORMAL","","","7"
"Bangkok Dance Academy Central World","dance studio Bangkok","http://www.bangkokdanceacademy.com/","+66 2 255 6189","4, 4/5 อาคารเซ็นเวิลด์ ชั้น15, Ratchadamri Rd, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJ1cNda-f4jAR3nKRrO1RFKg","4.8","4","NORMAL","","","7"
"Character Academy Bangkok @EmQuartier","dance studio Bangkok","http://www.instragram.com/characteracademybangkok","+66 61 249 9696","2nd floor Building C, 693 695 ถนน สุขุมวิท, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJSeize3ef4jARRogH2r2nUTE","5","2","NORMAL","","","7"
"Dance.BKK","dance studio Bangkok","","+66 65 231 2016","79, 4 Sukhumvit 2, Khwaeng Khlong Toei, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJRyynuP2f4jARMrouW0BR0DI","4.8","9","HIGH","","",""
"IDANCE STUDIO & SPACE","dance studio Bangkok","https://instagram.com/idancestudio________space?utm_medium=copy_link","+66 96 356 4456","1021 Soi Chula 40, Wang Mai, Pathum Wan, Bangkok 10330, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ3Rk6xSqZ4jARnXM7LdkzLqQ","4.7","20","NORMAL","","","9"
"BBG Dance Studio - Bachata Salsa Kizomba","dance studio Bangkok","https://bangkokbachata.com/","+66 61 039 6083","11th Floor, Sukhumvit Suite, 19 Soi Sukhumvit 13, Khlong Toei Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ1yIzRgCf4jARRvXVZBthC90","4.9","40","NORMAL","","","10"
"Cala Dance Studio","dance studio Bangkok","","+66 92 690 5252","PHJ9+XQF, Khlong Tan, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJF6o6LAKf4jARS0njDKHJPt4","4.4","16","HIGH","","",""
"Rising Star Dance Studio","dance studio Bangkok","http://www.risingstardancestudio.com/","+66 81 908 3931","90 Thong Lo, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJkfxrpq6f4jARPqQqsAeLrUM","4.6","16","NORMAL","","","7"
"SAC Gallery","art gallery Bangkok","http://www.sac.gallery/","+66 92 455 6294","160/3 Sukhumvit 39, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJEyfe5-ee4jAR9BBQe4nJFMo","4.5","276","NORMAL","","","8"
"The Queen's Gallery","art gallery Bangkok","https://www.museumthailand.com/en/museum/The-Queen-Gallery","+66 2 281 5360","101 Ratchadamnoen Klang Rd, Wat Bowon Niwet, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJW6dIDhWZ4jARS2gURqMBgH4","4.4","484","NORMAL","","","10"
"Dib Bangkok","art gallery Bangkok","https://dibbangkok.org/","","111 Soi Sukhumvit 40, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJuQxlKwCf4jARhBH0bCE0vDs","4.1","711","NORMAL","","","10"
"Kunawong House Museum บ้านพิพิธภัณฑ์ คุณาวงศ์","art gallery Bangkok","https://www.kunawonghousemuseum.com/","+66 61 626 4241","33 Soi Ladpraw 54, Wang Thonglang, Bangkok 10310, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJnVEMkRdjHTER-GmB_6cS3aM","4.9","94","NORMAL","","","9"
"Museum of Contemporary Art (MOCA BANGKOK)","art gallery Bangkok","https://mocabangkok.com/","+66 2 016 5666","499 Kamphaeng Phet 6 Rd, Lat Yao, Chatuchak, Bangkok 10900, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJR5NzOMOc4jAR-zcXjSL3h84","4.7","6207","NORMAL","","","10"
"Art Gallery 36","art gallery Bangkok","https://www.artgallery36th.com/","+66 87 676 7477","30 Sukhumvit 36, Khlong Tan Nuea, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAQm8waef4jARejHU5fHaEqA","4.8","51","NORMAL","","","10"
"The National Gallery","art gallery Bangkok","http://www.virtualmuseum.finearts.go.th/nationalgallery/index.php/th/","+66 2 282 8525","4 Chao Fa Rd, Chana Songkhram, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAcuELQ2Z4jAR3q0DmU_NKkQ","4.1","1072","NORMAL","","","7"
"Gallery VER","art gallery Bangkok","http://www.galleryver.com/","+66 2 120 6098","2198/10-11, Naradhiwas Rajanagarindra 22, Chong Nonsi, Yan Nawa, Bangkok 10120, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2Uwq706f4jARO48YekVBPNU","4.7","70","NORMAL","","","8"
"Art Centre, Silpakorn University","art gallery Bangkok","http://www.art-centre.su.ac.th/","+66 2 221 3841","31 Na Phra Lan Rd, Phra Borom Maha Ratchawang, Phra Nakhon, Bangkok 10200, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJsQW2s6CZ4jARKCwV_40G50c","4.7","70","NORMAL","","","5"
"Bangkokian Museum","art gallery Bangkok","http://www.facebook.com/bkkmuseum","+66 2 233 7027","273 Saphan Yao Alley, Si Phraya, Bang Rak, Bangkok 10500, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJR899CdqY4jAR9k0sJXIVHC4","4.6","1359","NORMAL","","","8"
"Office of Contemporary Art and Culture Ministry of Culture","art gallery Bangkok","http://www.ocac.go.th/","+66 2 209 3734","10 Thiam Ruam Mit Rd, Huai Khwang, Bangkok 10310, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJb1OVACia4jARYBIr5K7znbc","4.2","19","NORMAL","","","8"
"Plai Noen Palace (Khlong Toei Palace)","art gallery Bangkok","","","1164 Rama IV Rd, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ8adp6xef4jAR5pgO7D50tAA","4.6","82","HIGH","","",""
"Science Center for Education (Planetarium Bangkok)","art gallery Bangkok","http://www.sciplanet.org/","+66 2 391 0544","928 Sukhumvit Rd, Phra Khanong, Khlong Toei, Bangkok 10110, Thailand","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJnUa-d6Wf4jARp1M-LNKpKCw","4.2","1581","HIGH","","","2"
